Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Guruji_Travels_Pvt_Ltd,Ravi C,,,,"Thanks your your review
"
Guruji_Travels_Pvt_Ltd,Lalit Aggarwal,,,,"Thanks your your review
"
Guruji_Travels_Pvt_Ltd,Ravi C,,,,"It was good experience in Manali, even driver was very polite, punctual and helpful. Will love to travel with Guruji travels again."
Guruji_Travels_Pvt_Ltd,Sandip G,,,,"Thanks for your Comments. you give us 4 star, kindly advice us that what is improve in our service so that you can give us 5 star next time

 "
Guruji_Travels_Pvt_Ltd,Ravi C,,,,"Thanks for your Comments. you give us 4 star, kindly advice us that what is improve in our service so that you can give us 5 star next time

 "
Guruji_Travels_Pvt_Ltd,Amit Singh,,,,Great timely service with excellent driver. Always kept in touch with me for any kind of assistance. Enjoyed the trip from day one. 
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests. 
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests. 
,,,,,Driver and cab both are very comfortable. It was very pleasant journey. They fulfill all requirement of trevellers related to comfortable.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,The experience of the trip was great. The driver Jaswir Singh Ji was professional and well trained alongwith very good behaviour. There were daily calls from agency asking about our travel by Ms. Kumkum whether we had issues or not. I definitely recommend them for your travel requirements
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Great experience. Extremely professional and well trained. Driver Behaviour was very Polite. Best Experience.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Abhinav K,5.0 of 5 bubbles,Jun 2022 • Couples,Manali,"It was a great trip ,hassle free and well planned trip. The driver was well behaved and helpful all through"
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Family,Great experience. Extremely professional and well trained,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Priyanka,5.0 of 5 bubbles,Jun 2022,Great,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Family,Excellent,The whole experience of the trip was great. The driver Sonpal Sharma was professional and well trained alongwith very good behaviour. Also the agency was extremely professional. There were daily calls from agency asking about our travel by Ms. Kumkum whether we had issues or not. There were no hiccups during the trip. I absolutely recommend them for your travel requirements.
Guruji_Travels_Pvt_Ltd,Ketul,5.0 of 5 bubbles,Jun 2022 • Couples,Memorable Trip,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Couples,Excellent service,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ragini,5.0 of 5 bubbles,Jun 2022 • Couples,"Golden Triangle (Delhi, Agra and Jaipur)",I have used Cab service for my travelling. Driver and car both are good.. It was a great experience.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Couples,Excellent Service,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Sumit Gupta,5.0 of 5 bubbles,Jun 2022 • Family,Himachl Trip,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Couples,trip to manali and kasol,Had a great experience with Guruji Travels. Cab and the driver both were good. Driver Ravi was very helpful and understanding in case of any issue or need. Had a good on ground support too from Kumkum. Thank you all.
Guruji_Travels_Pvt_Ltd,Merwan,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Zeeshan Alam,,,,Nice trip.. Friendly and co operative driver. Thank you for such a memorable Trip. Trip was from New delhi to shimla to manali.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Surya Tej,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,The drivers n cars were excellent. Had a dress free vacation inspite of the holiday rush. The central administration is also very much hands on in customer comfort. Thank you for the wonderful experience
Guruji_Travels_Pvt_Ltd,Brijesh Tanna,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Akash,,,,Overall Trip Was Fantastic. Driver was also very friendly and cooperative. Nice support and Coordination during overall trip.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,I have booked from delhi to manali this travel company was very good and gave a good service. Mr Ajith Singh who is our chauffeur was very good and diplomatic person. He drove very neatly and safely. The service given by him was very good. He ride us to good restaurants and places till the drop out. Even their executive kumkum is also supports very well taking periodic reviews and connected with us for the support from the company.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Fully Enjoyed Trip Without Any Problem Fully coordinates with us ❤️Thanks Guruji Travels Kum Kum Mam
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,our trip to manali and kasol was covered by guruji travels. overall trip was very good. driver was very cooperative and friendly. 
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,P v reddy,5.0 of 5 bubbles,Jun 2022 • Family,Good,Good and suggesions..... Thanks for arranged good driver... Would have been better if u had arranged english known driver
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022,Accountability was there to be seen,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Alagiri,5.0 of 5 bubbles,May 2022 • Couples,A great journey.,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Family,"Amazing Trip to Nainital, Corbett & Mussoorie","This travel agency was tagged with me through Makemytrip during my Mumbai to Manali trip. Only thing  that was comforting during this trip was this travel agency, Guruji travels. I am saying this because, they had an agent assigned for me apart from the vehicle + driver. This brought accountability in the scheme of things. In case of any issues during the travel, I knew i can reach out to this person.The vehicle was in new and perfect condition. The driver drove smoothly without any rash behaviour."
Guruji_Travels_Pvt_Ltd,Nitin,5.0 of 5 bubbles,Jun 2022 • Friends,Nice experience,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Couples,fantastic service,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Vijaykumar,5.0 of 5 bubbles,Jun 2022 • Couples,Awsm driver yashveee singh thakran what a  driving skill,It was a greatful journey..the cab driver was a nice person. Kumkum ji contact us daily for better understanding..love your services! 💖5*
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Family,Memorable trip to shimla,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,NimoRats,5.0 of 5 bubbles,May 2022 • Couples,Awesome journey to HP,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,5.0 of 5 bubbles,Jun 2022 • Couples,Awesome trip to Himachal,Had a great experience with Guruji Travels. Driver was very humble and polite. He coordinated our trip very well and helped us to cover every sightseeing place. Staff member were always in touch with us. Very well organized and we enjoyed our trip.
Guruji_Travels_Pvt_Ltd,Parth P,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ekta,,,,Extremely good. Was getting call almost everyday to make sure everything is good and proper. Good driver as well. Would definitely recommend people to take this whenever visiting manali or shimla
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Menka,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,A fantastic organisation! Great cutomer support from beginning to end of the process. The Manojbhai are really informed and go the extra mile at every stage. I would recommend them unreservedly.
Guruji_Travels_Pvt_Ltd,Lucky,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
Guruji_Travels_Pvt_Ltd,Rohith Kumar D,,,,Awsm driver skilll are good nce and suppotiveGood person increase his payment disrv more moneyHhhehheje jsjjsjshejejsjuejje ndjdjsjjeuejejejsjsjsj
Guruji_Travels_Pvt_Ltd,Ravi C,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,"Great experience on my trip to shimla..everything was  perfect including cab, driver. Really a memorable trip"
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,"It was a great experience traveling with Guruji Travels Pvt Ltd. My trip was to HP and the driver Parampreet was an excellent person, he helped us out in all the places, showed us sights, we could have never know which was not in the packages as well.So i am giving it a full star and i highly recommend everyone to atleast try Guruji Travels once for any kind of trips."
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Driver and travel team were professional. I really enjoyed my trip to Himachal Pradesh. Special thanks to driver Vinod and trip coordinator Kumkum
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
,,,,,Thanks for your review. your word give us energy that we provide best transportation service for our guests.
