Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Ada_Chikan,Tanisha Bhowmik,5.0 of 5 bubbles,Sep 2022,Exquisite design,"In my 1st visit to Lucknow, without knowing anything about ADA when I stepped into the store I was mesmerized by their design and the quality of the fabric. the chicken Kari work is awesome ! I will definitely visit Lucknow again"
Ada_Chikan,SM,5.0 of 5 bubbles,Dec 2022 • Solo,Ada Chikan,I have been using products from Adaonline shop since long and for quality products I keep coming back to this website.
Ada_Chikan,Tara Rajendran,5.0 of 5 bubbles,Dec 2022,Best Mulmul cotton Kurtis,Absolutely loved the mulmul cotton printed Chikankari Kurtis! Perfect for Indian summer. So soft and incredibly comfortable!
Ada_Chikan,Vimala,5.0 of 5 bubbles,Dec 2022 • Couples,Good quality material,"I made an online purchase through whatsapp. They had the patience to send the pics according to my requirement and they never requested me to get on an video calls. I really appreciate the customer support that they provide. I was actually looking for a couple dress with similar color match but the one I selected doesnot match. They could have told me because they are the one who sees it and when i saw through photos it appeared similar whereas it didnot but thats not a big deal. Also just a suggestion if u guys could decrease your pricing model, it would be great as it is expensive."
Ada_Chikan,Anbini K,5.0 of 5 bubbles,Dec 2022 • Solo,best place to buy good quality products,the designs are excellent 👌 best place to buy for chikankari work😊❤️ lot of collections 👍best place to buy good quality products
Ada_Chikan,Manisha G,5.0 of 5 bubbles,Nov 2022 • Solo,Ada Chikan,Good quality and attention to customer requirements. For in-store purchase and also for online purchase
Ada_Chikan,Susmita L,5.0 of 5 bubbles,Dec 2022 • Solo,Amazing product,Love your products and services. They are just what a girl needs. It is one of your wardrobe essential
Ada_Chikan,Sonia Soni,5.0 of 5 bubbles,Dec 2022 • Family,Absolutely fantastic,"I would say ADA is a go to place for all sorts of chikan wear ,the wide variety is exhibited not in just the range but also in pricing and material.In would also like to say a big thank you to Nimisha for her support for online shopping.She is so patient and understands the customer’s choice so well.Do visit ADA!!!"
Ada_Chikan,Taruna,3.0 of 5 bubbles,Dec 2022 • Solo,Good quality,Very Good quality and i like it's handmade chicken work but it is loose for me otherwise superb kurta
Ada_Chikan,Geetha,5.0 of 5 bubbles,Nov 2022 • Solo,Nice kurti made little changes with sleeve and button. Good material,Bought kurti online. Material is very comfortable. Design also good. Will visit the showroom if I go to lucknow
Ada_Chikan,Divya,5.0 of 5 bubbles,Nov 2022 • Family,Awesome staff,Nothing like Ada. Loved it. Real authentic collection and beautiful colours. True Lucknow flavour. Will visit again
Ada_Chikan,Ajay Mehta,5.0 of 5 bubbles,Oct 2022 • Couples,Distinctive and Artistic art,Lot of variety.Sales persons were very nice and helpful in showing the variety and designs as per our liking.Very elegant and distinctive work and done very finely.
Ada_Chikan,Sai Ram P,5.0 of 5 bubbles,Oct 2022 • Couples,Best chikan shop,"Best variety of chikan clothes with best quality at Lucknow, you will get best when you visit the show room"
Ada_Chikan,Rajshri S,5.0 of 5 bubbles,Oct 2022 • Family,Shopping @ada,It is a delight to shop at Ada website as their work design pieces are exclusive. The staff over phone and chat are also very helpful to clarify any doubt
Ada_Chikan,Divya,5.0 of 5 bubbles,Nov 2022 • Solo,Satisfactory,Have been an online buyer of Ada's Chikankari Kurtis. They have some really good collection in affordable range and really amazing customer support. Quality of the fabric is good and the work done is neat..... Would love and recommend others to shop from here.
Ada_Chikan,Aastha S,5.0 of 5 bubbles,Oct 2022 • Solo,Beautiful !,"Beautiful place for beautiful and authentic chikan-kari pieces. From pure to semi , all fabric works are available. They do courier too. The variety in the store is huge . Loved the purchase."
Ada_Chikan,Surbhi Bourai,5.0 of 5 bubbles,Oct 2022 • Solo,Best quality clothing,Amazing collection and very comfortable cotton fabric of the lovely saree I bought.Thanks a lot for super fast delivery as well
Ada_Chikan,Know it all,4.0 of 5 bubbles,Nov 2022 • Solo,Overall good stuff,Chikankari work is beautiful and very neat. Fit also good. Overall good stuff . Don't know about the fabric
Ada_Chikan,Jyoti Gupta,5.0 of 5 bubbles,Aug 2022 • Solo,Awesome,"My experience was amazing. They have a very wide variety of kurtas, sarees as well as the material. ."
Ada_Chikan,Shubhangi,5.0 of 5 bubbles,Aug 2022 • Couples,A store worth visiting for,So many vibrant varieties and staff is very polite and helpful Lots of colors available and handful of girly collections
Ada_Chikan,Tushita Pandey,5.0 of 5 bubbles,Sep 2022 • Business,Amazing experience,"I have been buying Ada products since the last 2 years and I have loved each n every thing they send. Different fabrics , different designs , etc. Must buy form here"
Ada_Chikan,Barun Somani,5.0 of 5 bubbles,May 2022 • Family,Value for your time and money,They have really nice collection and the staff are also very humble it’s worth spending your time and money
Ada_Chikan,Madhu,5.0 of 5 bubbles,Aug 2022 • Solo,Ada never disappoints you.,I ordered this pink Kurti from Ada. Great fit and comfort. Very fresh and graceful look. A bit expensive but I will definitely buy again. Satisfied buy
Ada_Chikan,Alpana Suryawanshi,4.0 of 5 bubbles,Jan 2022 • Solo,Good products...,Excellent products and services from Ada. Been buying their products for last 4/5 years now!!! Really good women wear. Just one request to increase and provide more variety in plus sizes like 5xl and 6xl. I saw that the ready-made kurtis are very thin which tend to tear easily. That's all.Thanks 😊
Ada_Chikan,Nitya H,5.0 of 5 bubbles,May 2022 • Solo,Variety and great quality,I love the variety they have. I am an often returning customer and love the work n colors n quality of their products. Would recommend this anyday!
Ada_Chikan,Diksha kumari,5.0 of 5 bubbles,Aug 2022 • Family,Awesome product 👍,Delivery was fast 🤩 quality was good fiting was nice .... colour wasss pretty 🤩💖 overall..just loved the product
Ada_Chikan,vinita sinha,5.0 of 5 bubbles,Feb 2022 • Solo,wonderful ecperience,I have bought chikan kurtis mostly online nd the experience is wonderful.ii often suggest my friends to buy from you as they are hesitant in buying online.
Ada_Chikan,Aparna datta,5.0 of 5 bubbles,Aug 2022 • Couples,Excellent,"The collection, range and assistance is too good. Both offline and online shopping experience is amazing."
Ada_Chikan,KDP,4.0 of 5 bubbles,Aug 2022 • Friends,Beautiful kurti,Beautiful kurti collection nice work.and nice fabric.fabric quality should be improve to some extent.
Ada_Chikan,Guide295378,5.0 of 5 bubbles,Jun 2022,"""Ada"" ki ada very good!!!","The variety, Quality and teh price were excellent and teh service was very good.  Keep up the good work."
Ada_Chikan,Shwetha K,5.0 of 5 bubbles,Aug 2022 • Solo,Awesome,"Lovely collection and great quality products. Prompt delivery too. Unique and exquisite collection, lovely designs"
Ada_Chikan,Sanika Malvankar,4.0 of 5 bubbles,Jun 2022 • Business,Amazing product,I love the kurti. The quality is so good. My uncle got it for me as a gift and it’s perfect. I would def recommend it
